csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
935.6369750254553	2.760680146544587	7.621354871525442	875416.5490347844	727.6745679397512	-0.2690548598766327	529510.2768263036	0.07239051762323445	728.9188889216214	-1.7811636653926826	531322.746626731	3.1725440029150964	1.205524	33.502102	0.06988959	-0.0156622226	-0.10179508400000001	-0.11436327210000001	0.022529339	0.0173772775	0.0282821122	0.0596694396	-0.09310679	-0.0544217107	-0.043840347800000005	-0.0026664041	0.0725129975	0.0222185646	-0.063090739	-0.1602352987	0.0140348998	-0.0050692261	0.0038265421999999997	0.0603775329	0.13419513449999998	-0.0689275241	-0.040737371800000005	-0.057059537199999996	0.0784190546	0.04937598519999999	-0.0269197891	0.0286425259	-0.0326791347	0.12242494779999999	0.0320352435	0.0494330959	0.044692015999999994	-0.06703766259999999	0.044999501	0.0888782251	-0.1671259449	0.0504099312	0.049514582300000005	0.0603036658	-0.067649797	0.0294172088	-0.172005226	-0.044344928799999996	0.1170680202	-0.1132983506	-0.1322813508	-0.12672454390000001	-0.0891487157	0.0535042869	0.042141892699999996	-0.085496926	-0.0130946677	0.0484590874	-0.060382380599999994	0.11577298189999999	-0.018939956299999998	0.1389578755	-0.0033288423	0.0279711252	0.0197266636	-0.0095618649	0.013998721200000001	0.0814395912	0.0804962902	0.0716620284	-0.0064751264000000005	-0.0013911862	-0.0280328094	0.1378358011	-0.08815854199999999	0.0034457135999999998	0.07726672650000001	0.0186130361	-0.0330302873	0.019006526200000002	0.054526075199999996	-0.0234627216	-0.0785270099	0.0408387236	0.0226759609	-0.0366949361	-0.0753221153	-0.0963105604	0.062054818899999996	-0.0278024661	0.0755606724	-0.038110886600000005	0.0369845402	0.0262655615	0.0234635434	0.0119945377	0.1163147189	0.0383458168	0.0113240772	-0.0600883829	0.1056144517	0.022581038900000003	-0.0026908984000000003	-0.045869117	-0.12421351550000001	0.1712013084	-0.031557908100000004	0.1350251206	-0.11806746900000001	-0.0238376384	0.0413753768	0.0983128891	0.0669386718	0.0737532064	-0.0027824439	-0.0776360405	-0.1055567991	-0.00591886	0.01754994	3.5032903699599995e-05	0.0003080003940036	-0.025699400000000004	0.006458699999999991	0.0006604591603600003	4.171480568999988e-05	-0.0430437	0.018477	0.00185276010969	0.000341399529	0.000830898	-0.000227632	5.1816327423999984e-08	6.903914864040001e-07	0.00035866800000000003	-5.906599999999997e-05	1.2864273422400002e-07	3.4887923559999974e-09	0.0005658999999999999	0.00026138099999999993	6.832002716099997e-08	3.2024280999999994e-07	0.0	0.0	0.0	0.0
933.5310471803584	-2.1059278450968577	4.434932088754295	871480.2160496565	728.0430824051327	0.3685144653815087	530046.7298379669	0.13580291119541915	727.9335890500051	-0.9852998716162348	529887.3100672218	0.9708158370069684	1.289734	35.842365	0.05666089	-0.0078559236	-0.061885833099999996	0.0700100364	-0.0278555367	-0.0068718625	0.0234250653	-0.003868580300000001	0.0051781875	0.029500615600000002	0.043313271699999996	0.0054788952	-0.1019477096	-0.0871769892	-0.1495688063	-0.045573304	0.121260561	0.06445716160000001	-0.083323472	-0.00826865	0.10993079359999999	0.0764060471	-0.1243415851	0.0250949583	-0.0024220572	-0.0265800164	0.0202638308	-0.08855292470000001	-0.020103528	0.0360015735	-0.006501299	0.0375958759	-0.0200149932	-0.1461653728	-0.0237416854	0.037502933100000004	0.1036001577	0.229692182	0.0938652821	0.0657904329	-0.039520865	0.024195107400000002	0.0369974307	0.0667251816	-0.0057117475	-0.0431697209	0.0074687679	-0.0585599216	0.018109838899999998	-0.0642602395	0.0684989688	-0.0462178122	-0.0111560074	0.0052633439	0.014436568200000001	-0.010128226899999999	0.0320053685	-0.065190359	-0.0141832869	-0.0021912009	-0.0220914681	0.0302804426	0.1088271088	0.013779843500000001	0.0864173803	0.0634777167	0.1135440406	0.021547956099999998	0.0239382412	-0.01122262	-0.1243486832	0.0326538323	0.0226419546	0.0317347807	0.0198281222	0.023322292400000003	0.0813426121	-0.0612377156	-0.0136131291	0.037626220499999995	-0.0820988122	0.0229122185	0.0182063275	-0.17455402260000005	0.024396559100000003	0.0853783004	-0.0010121291	0.097682691	0.045913822300000004	-0.0563639667	-0.117067006	0.0032055253000000004	-0.0412134214	-0.0300872792	-0.0424604867	0.18515987039999998	-0.0235575357	0.1878547136	-0.0279322508	0.0928451659	-0.10533038869999999	-0.0694446513	-0.2324184377	0.0351137102	0.0858897965	-0.0638057667	-0.0993138699	0.09218358289999999	-0.055954524900000004	0.0724129543	-0.0064890364	-0.0813036959	-0.1049065715	-0.0090852	-0.00316634	8.254085904000002e-05	1.00257089956e-05	-0.0130675	0.012631900000000005	0.00017075955625000004	0.0001595648976100001	-0.0348036	0.0082401	0.0012112905729599998	6.789924801000001e-05	0.0008122379999999997	-1.8660000000000316e-05	3.481956000000117e-10	6.597305686439996e-07	0.000582642	0.00022397399999999994	3.39471700164e-07	5.0164352675999967e-08	0.000975717	0.000409817	1.6794997348900006e-07	9.520236640889999e-07	0.0	0.0	0.0	0.0
933.389115527532	-0.14193165282642894	0.020144594074041955	871215.2409852685	728.9655022267043	0.9224198215715659	531390.7034366311	0.8508583272281196	728.1172327940657	0.1836437440605323	530154.7046916876	0.033725024732570295	1.3035850000000002	36.227287	0.08554968	0.0234497904	-0.0452847112	-0.0384952179	-0.0295128769	0.0281912549	0.0042412021999999995	0.0652402706	-0.0294655133	-0.07789245110000001	-0.0687700893	-0.006525468100000001	-0.053416640300000005	0.0432235137	0.0213253456	-0.0197949498	-0.0707531196	-0.1285303449	0.0089466415	-0.1012844419	-0.08639661539999999	-0.09068543679999999	0.0448592791	-0.049475842199999995	0.1879312866	-0.059640949699999994	-0.10948873949999999	-0.011966086499999999	-0.005628482	0.0370426722	-0.0052481496	-0.0009230439999999999	-0.15508623970000002	-0.0713042577	-0.057673609800000004	0.04370546559999999	0.052430921799999995	0.0170505689	0.0501158492	0.0527240062	0.10064396910000001	-0.0783479378	-0.07228137	0.0626229977	0.1061968827	0.0461454742	0.0791890171	0.0188614023	-0.1498652318	0.0582005519	0.0607208291	0.0249559814	0.0054091758	0.043145774000000005	-0.037188854	0.0352078473	0.0012838678	0.07685085259999999	0.0337176013	-0.052836964199999996	0.144309855	-0.0376457818	-0.02811678	-0.0394799829	0.0235209332	-0.07017671889999999	0.005581861	-0.0068395904000000006	0.0619461841	0.0692919296	0.13726193960000002	0.067778185	0.0727750119	0.0659006969	0.0257108352	-0.1610872901	0.0445460817	0.0889910842	0.0485175043	0.1162678128	-0.024239533799999997	-0.026702715	0.1058057946	-0.1054281932	0.1589880797	0.1227646051	0.057464403899999995	-0.0475442774	-0.0368058904	0.0214512731	-0.0792742471	-0.1294646838	-0.0133751068	0.0297564072	0.0726784631	0.1125738727	-0.009028198000000001	-0.0193090852	0.1064444868	-0.0056512424	-0.1478609369	-0.1240113301	0.0521655271	-0.0650495604	-0.1224712912	0.0050505826	-0.10624405449999999	0.023816445800000002	-0.0304516298	0.0710503974	-0.0101876344	-0.0847460072	-0.10373952539999999	0.017906099999999998	0.0269913	0.00032062841720999994	0.0007285302756899997	-0.00532462	0.0077428800000000015	2.8351578144400006e-05	5.995219069440001e-05	-0.0130074	0.0217962	0.00016919245475999998	0.0004750743344399999	0.00107106	0.00025882200000000024	6.698882768400012e-08	1.1471695236e-06	0.000832423	0.00024978099999999997	6.92928050929e-07	6.239054796100003e-08	0.0010475	7.178300000000007e-05	5.1527990890000095e-09	1.0972562500000002e-06	0.0	0.0	0.0	0.0
932.8097090153328	-0.5794065121991707	0.33571190637880777	870133.9532332699	728.327932901446	-0.637569325258255	530461.5778444933	0.4064946445102666	727.5317358578482	-0.5854969362175098	529302.4266803338	0.34280666232009066	1.187909	33.012573	0.02452347300000001	0.043752996399999994	-0.0370778756	0.027460520099999997	-0.00249206	0.0137045188	0.0110010771	0.0146798225	-0.0185196446	0.04710474059999999	0.0656955847	0.05045884849999999	-0.0541441249	-0.0623465725	0.13018478519999999	0.0351166785	0.0182428404	-0.0626682954	0.0891208789	-0.0153062815	-0.0754159613	0.1746111469	-0.060060536799999995	-0.0760950103	0.043603275999999996	-0.1734392645	-0.17401543390000002	0.0048606564	-0.032964187799999996	0.0562263174	-0.0521178871	0.0665381746	0.10223716220000001	0.1297468246	0.0512971695	0.041139631499999996	0.0011348354	0.0885598984	0.0067719176	-0.1430938808	-0.02098651	-0.0746119912	0.04789278190000002	0.0302424308	-0.0680943387	-0.1289812969	0.0140731365	0.1357980995	0.070613601	0.0388416975	-0.0831373047	0.0040048636	0.002396165	0.022631573	-0.0199210189	0.0073553076	0.0122978213	-0.1095393657	0.0183344326	-0.009444263	-0.0628114979	-0.004223267	0.0130444877	-0.1108911441	0.0026812006	-0.0010338694000000001	-0.0506518334	-0.013067732700000001	0.0340330641	0.0733170531	0.020488283	-0.056706071399999995	0.0082928173	-0.1163801433	-0.057356692199999997	0.10443997460000001	0.0215850605	0.051044379699999996	-0.0320621411	-0.057777401299999996	0.0329284708	-0.0768197708	0.0349369547	-0.0738725744	-0.0001710465	0.1270105617	0.17316285059999995	-0.0267924807	0.0588792574	-0.0351137603	0.2011238779	0.1199199012	-0.050676463600000006	0.0727966576	-0.0580648329	-0.0151859248	0.043158611	0.0071420842	0.0846547409	-0.0045382201	0.06714157379999999	-0.011342294199999998	-0.0021761507	-0.1639399436	0.0543951866	-0.011179457700000001	0.0133852768	0.052961252300000004	-0.053195864	0.06966595540000001	-0.0138736813	-0.08795343369999999	-0.10206141029999999	0.024052700000000003	0.006146600000000006	0.0005785323772900001	3.778069156000007e-05	-0.00443514	0.0008894800000000008	1.96704668196e-05	7.911746704000012e-07	-0.000436057	0.012571343	1.90145707249e-07	0.00015803866482364898	0.00115149	8.043000000000004e-05	6.468984900000007e-09	1.3259292201e-06	0.0008145319999999998	-1.7891000000000243e-05	6.634623790239996e-07	3.2008788100000857e-10	0.0010475	0.0	0.0	1.0972562500000002e-06	0.0	0.0	0.0	0.0
935.4485844811264	2.6388754657936038	6.963663723967406	875064.0542077431	729.4757239567682	1.1477910553221593	532134.8318422511	1.3174243066775555	727.0140866491313	-0.517649208716989	528549.4821862704	0.2679607032853249	1.100982	30.596842	0.032906787000000014	0.0573340284	-0.09087445470000001	-0.0449216282	0.026174987	0.0325099821	0.0070921846	0.0953918547	-0.0237065223	-0.0995618165	-0.0519050911	0.0833827704	0.0837952945	0.069265769	0.030700601299999998	-0.0025600334	-0.1428799602	0.014413756399999996	0.0151596804	-0.0069910663	0.0900965298	0.1340599616	0.042091837699999995	-0.0328910786	-0.0767730621	0.0338984274	0.00527506	-0.0270070332	-0.060736882	0.19813852280000002	0.0458110842	0.061001553300000004	0.1865364806	0.0081949577	-0.06003617400000001	-0.1406383243	-0.0068554861	-0.0931445885	-0.0159494891	-0.006529598100000001	-0.057732996900000014	0.17101395649999998	0.0490828919	-0.1349866985	-0.1467505574	-0.019485038	0.0114132817	-0.030520662599999998	-0.014521248200000001	-0.018489679	0.0335105889	0.0087022049	-0.013682936299999999	0.0697231842	-0.038904334	0.0469117449	0.043332336900000004	0.0813959862	-0.0045026588	-0.09479751939999999	0.0728856948	-0.021936239	-0.1092538258	-0.053486273499999994	-0.025179646200000003	0.0046035956	0.0406428725	0.1087611136	-0.0307775121	0.0461049263	0.04668680309999999	-0.0630602115	-0.1601974058	0.1352552155	-0.0099194429	0.0851841447	0.0711792025	-0.0635737665	-0.0083888108	-0.0662298093	-0.1634892291	-0.0287581107	-0.055887003600000006	0.026129206600000003	-0.0589112498	-0.0195276879	0.0032976319	-7.93255e-05	-0.0510967451	-0.0546468609	0.0068647501	0.08995138429999999	0.09679354970000001	-0.10319113380000004	0.0412122339	-0.08463515640000001	0.0920220618	0.0812427736	-0.029756130800000002	-0.061925166799999994	-0.0147636549	0.1156943247	0.0537757605	0.0097989664	0.0943418751	-0.0202552556	-0.0980708679	-0.0397807892	-0.0750056805	0.0682600547	-0.017542635900000002	-0.09091708539999999	-0.09988049339999999	0.0243848	0.0003320999999999949	0.0005946184710399999	1.102904099999966e-07	-0.00290716	0.0015279799999999993	8.451579265600001e-06	2.3347228803999984e-06	0.017064	0.017500057	0.00029118009600000004	0.00030625199500324896	0.00118465	3.315999999999996e-05	1.0995855999999973e-09	1.4033956225e-06	0.000644717	-0.0001698149999999998	4.1566001008899996e-07	2.8837134224999934e-08	0.000979542	-6.795800000000012e-05	4.618289764000017e-09	9.595025297639998e-07	0.0	0.0	0.0	0.0
931.5958336010056	-3.85275088012088	14.843689344272214	867870.7971827524	727.6812565226442	-1.7944674341240443	529520.0110943742	3.2201133721317317	728.0856129601134	1.0715263109822215	530108.6597995041	1.148168635127169	1.120872	31.149578	0.14488829999999994	0.0047636259	0.049097538499999996	0.1000354838	0.025933164900000003	0.0311463631	-0.0014493846	-0.037204758399999996	0.1045630634	0.0252077744	0.0109342624	0.0359247562	-0.018192048	-0.1548559643	0.0287626565	-0.048226128300000004	-0.0342259377	-0.076035162	-0.0618251705	0.0149473937	0.0209731256	0.08717671310000001	0.0028452894	-0.0329480293	-0.025111906099999998	0.0887907578	-0.1220428175	0.0076713956	-0.021050748199999997	-0.008709644300000001	-0.0737012454	0.11419356060000001	0.06075546110000001	0.0632070718	-0.0517856503	-0.024482093599999998	-0.045771788499999994	-0.07968214	-0.0239101047	-0.0001161574	0.053773378399999995	0.024465475499999997	-0.1435694723	-0.0130746778	0.0134700679	0.0123882523	0.0764064746	0.0739387113	-0.060480587999999995	-0.0439189108	0.0866596959	0.1176983475	0.0068931377	0.0116544999	0.0809289636	-0.0808721547	0.0128347269	-0.0123160696	0.021067619500000002	-0.0286956579	-0.0108045962	0.1153612281	0.0820565558	0.0114953676	0.027125717799999997	0.0528136566	-0.1069513184	0.11934527730000001	0.013200774299999999	-0.0047590235	0.021603182400000004	-0.1203828911	-0.030267312799999998	0.0048455134	-0.060670681	0.0737110933	0.0432139321	0.0627898182	-0.0697947708	0.07434515400000001	0.0265025944	-0.034570669	-0.06606615440000001	-0.0664285431	-0.0179897591	-0.1005838934	0.0180868722	0.048466288499999996	-0.11115097970000001	0.031432946	0.062041706900000014	-0.0140713071	0.052882393	-0.015095484	0.15258205800000002	0.0050189991	0.0356575355	-0.0919162491	-0.0293806456	0.067354247	0.0291995236	-0.0152508018	0.0240328731	0.0722964322	-0.1058826584	0.043618764299999994	-0.09907569880000001	-0.0980927627	-0.047773612400000005	0.0668331283	-0.021189977999999998	-0.0936287483	-0.09720751890000001	0.06924839999999999	0.04486359999999999	0.004795340902559999	0.002012742604959999	-0.045091	-0.04218384	0.002033198281	0.0017794763571456	-0.00429836	-0.02136236	1.84758986896e-05	0.0004563504247696	0.00167242	0.00048777	2.379195729e-07	2.7969886564e-06	0.000659675	1.4958000000000027e-05	4.35171105625e-07	2.237417640000009e-10	0.0007527	-0.0002268419999999999	5.145729296399995e-08	5.665572900000001e-07	0.0	0.0	0.0	0.0
931.5082343443016	-0.08759925670392478	0.007673629775080108	867707.5906512383	727.8733359963455	0.19207947370136932	529799.593254449	0.03689452421739504	728.9054709708635	0.8198580107500675	531303.1856112563	0.6721671577910577	1.143291	31.772636	0.10203693	0.0320008702	0.034860463700000004	-0.0568353632	0.0241743263	0.019752887099999998	0.0023155993	0.0479804003	0.0434818539	0.1046062918	-0.013352262	0.0225077521	0.021520149199999998	0.0864114274	-0.0826896446	-0.029465554100000006	-0.09634558439999999	-0.044527846100000004	0.0895793417	0.0121110699	-0.0356647863	-0.0582280705	-0.0703392434	-0.0085570326	-0.0938604909	-0.0065285462	-0.0067864785	0.0712794697	-0.051264412800000006	-0.0055711553	-0.10429304589999999	-0.0146809099	0.024318717200000003	-0.0414944864	-0.1598913118	-0.0682564867	0.0245772214	-0.0034586461999999998	-0.0225499675	0.11954726130000001	0.10626789560000001	0.21983097969999998	0.045433448700000004	0.017581875900000002	0.0718671454	-0.0078810378	-0.1271622104	0.045490496500000005	0.0828728268	-0.044299121	0.1689800605	0.0510988876	0.0142467673	0.026264503999999998	-0.0424887958	-0.023639945699999998	-0.106023713	-0.0285568718	0.0038330381	-0.037827195699999996	-0.0042725398999999996	-0.014722628799999997	0.0933105807	0.0577766061	-0.092753103	0.048959687300000006	0.029496022799999997	0.0585651961	0.0028580904	0.022322642	0.040448147000000004	-0.03344292	-0.0078117913	0.0119666956	0.021927218300000002	-0.0179607023	-0.11043294470000001	-0.0081131655	0.0985393582	-0.0678509374	-0.1335268694	-0.0671863642	0.0601089508	-0.0443473384	0.0374784614	-0.0830652422	-0.11977289529999999	-0.0758133917	-0.1266905119	0.0890969001	-0.007836418000000001	0.0011874796000000002	-0.0848431213	0.1682313323	0.0585877337	0.0660039838	0.06310020820000001	0.0337871308	0.06266495820000001	0.11815781939999999	0.051791478099999996	0.0331096526	-0.0178762544	0.13976832	0.121457237	-0.0677511974	-0.019061008100000002	-0.0172439138	-0.0689276786	0.0653856159	-0.0248112142	-0.09608090650000001	-0.094055655	0.008227049999999998	-0.06102134999999999	6.768435170249998e-05	0.0037236051558224986	-0.0451168	-2.5799999999999434e-05	0.00203552564224	6.656399999999707e-10	0.00336197	0.00766033	1.13028422809e-05	5.86806557089e-05	0.0013964400000000005	-0.00027597999999999945	7.61649603999997e-08	1.950044673600001e-06	0.000563866	-9.580899999999998e-05	3.17944865956e-07	9.179364480999997e-09	0.0010475	0.0002948	8.690704000000001e-08	1.0972562500000002e-06	0.0	0.0	0.0	0.0
933.0198429465927	1.5116086022910622	2.2849605665203385	870526.0273320845	728.0172350000548	0.14389900370929354	530009.0944571251	0.020706923268527275	728.7423881000583	-0.16308287080516948	531065.468213776	0.0265960227500556	1.15839	32.19223	0.08379434	-0.0201557633	0.052383888499999996	0.0338384366	0.054779624000000006	0.0352206773	0.0161064406	-0.01944719	0.0341141602	-0.005155976	-0.0809264056	0.0228477766	-0.05938442400000001	-0.1360785998	0.042820501399999995	0.0138886113	-0.0831735325	-0.1303205306	-0.07106440900000001	-0.14291594529999999	0.0891459141	-0.0731581459	0.045310998899999996	-0.0298273284	-0.0252976229	-0.0098465162	-0.0961744763	0.0188470299	0.1052208249	-0.1272515313	-0.0128850653	0.0079399285	-0.0229021815	0.0218350067	0.039736002	-0.0042472777000000005	0.006032852900000001	0.0028387577	0.0500527636	-0.0638827945	-0.06901748049999999	0.0379927971	0.023971989500000002	0.08957291880000001	0.049354587699999994	-0.021970567799999997	-0.0740906212	-0.031016890699999997	0.0207202334	0.0199816076	-0.0899604403	-0.0495799678	-0.008086088	0.0075529448	0.046935307999999995	-0.0357517701	-0.018059461699999998	0.0729904513	0.06933488480000001	-0.0091478919	0.08331097330000001	0.0560537645	0.0248453563	-0.0481485885	0.11337707080000001	0.0180380227	-0.0696843304	0.0561492395	-0.0875881709	-0.0590401065	-0.0305601946	0.0693437565	0.0262865584	0.0514774712	-0.0580632245	-0.1618448825	-0.0167197572	0.123560299	0.0609918251	-0.0322280614	0.1251640775	-0.0939190285	-0.029628871	-0.0323400131	-0.0591088905	0.013457291100000001	-0.0731673048	-0.0352971362	-0.0746818406	-0.0468308664	0.0311285844	-0.015622908100000001	0.0696406182	0.08593757769999999	-0.1351304975	-0.1292209118	-0.05770786570000001	-0.0484458641	-0.043332078600000004	0.0023948121	-0.0057672655	-0.1114960918	0.0199564275	0.0522430882	0.0445098482	0.013878828400000001	-0.0642426179	0.0182037237	0.14393577789999998	0.0639179632	-0.028401883	-0.09826676359999999	-0.0904404294	0.00822458	-2.4699999999974742e-06	6.76437161764e-05	6.100899999987522e-12	-0.018218400000000003	0.0268984	0.00033191009856000015	0.0007235239225599998	-0.0131912	-0.01655317	0.00017400775744	0.00027400743704889994	0.0010052	-0.00039124000000000065	1.5306873760000048e-07	1.01042704e-06	0.000979432	0.00041556599999999986	9.59287042624e-07	1.7269510035599992e-07	0.0010475	0.0	0.0	1.0972562500000002e-06	0.0	0.0	0.0	0.0
932.4274008307173	-0.5924421158754285	0.3509876606629547	869420.857819927	729.1579973750487	1.1407623749938691	531671.3851359915	1.3013387962016534	729.1574623418578	0.4150742417995161	531670.6048888178	0.1722866262054432	1.193281	33.161884	0.09684162	-0.0259442721	0.0273457036	-0.0002492624	0.0397121283	0.011586175700000001	0.0062374747	-0.012827655700000001	0.0072825766	0.0553078876	-0.0264316931	0.013751778000000001	-0.0981490825	0.13533512179999999	0.0875157526	0.0619208077	0.0100253164	-0.0292521331	-0.0473492308	-0.1444929251	-0.0069192814	0.0789320044	-0.0689754811	-0.010781279599999999	0.056566703600000004	0.0389658178	-0.0366192138	-0.10270678109999999	0.10584277119999999	-0.050265211799999994	0.05771593730000001	-0.1537588342	-0.008659455600000001	-0.1300532028	-0.0914321926	-0.0050450789000000005	0.1416877447	0.0168302645	-0.0298346789	0.0019469182	0.014939323000000001	0.0489412254	0.16408948199999998	0.0146295373	-0.0123143924	-0.0729679565	0.020711616000000002	-0.1170741152	-0.047978716100000006	-0.0409072698	0.0156257041	0.1247575494	-0.011738263700000001	-0.0171328324	0.021093656699999998	0.007223888299999998	-0.0605619742	-0.14044605359999998	0.0223794306	-0.0066033657	0.0387067744	-0.0933074143	0.049537083600000004	-0.0297017631	-0.0741685704	-0.0278117108	-0.0553319033	-0.036286929	-0.0299007967	-0.0803918913	0.0391885636	0.11989615630000001	-0.0171010953	0.051671623099999994	-0.048329766100000005	-0.0960035815	-0.1067476732	-0.0313697199	0.1094947715	-0.0737318531	-0.04717599150000002	-0.0493906093	0.0710632722	0.1020628524	0.0329256297	-0.022392750299999997	0.051450755199999997	0.1376215237	-0.037593648	0.0617805924	0.06008358320000001	0.049968476	-0.043633392400000005	-0.1165176427	-0.0037580275	0.0042876336	0.20539728350000008	-0.022493540299999996	-0.029480666000000006	0.0699249552	0.0457337384	-0.0567954659	0.012416859099999998	-0.028191090499999998	0.040681046299999996	-0.0462481092	0.09659648289999999	0.1212402995	0.0757240177	0.0624306223	-0.0319575609	-0.1001802613	-0.0863796522	0.0435304	0.03530582	0.0018948957241600004	0.0012465009258724	-0.0276736	-0.009455199999999995	0.00076582813696	8.940080703999994e-05	-0.034222	-0.0210308	0.001171145284	0.0004422945486400001	0.00149575	0.00049055	2.406393025e-07	2.2372680625e-06	0.000848986	-0.00013044599999999988	7.207772281960002e-07	1.7016158915999967e-08	0.0010475	0.0	0.0	1.0972562500000002e-06	0.0	0.0	0.0	0.0
935.1052788227104	2.6778779919931144	7.171030540001071	874421.8824820989	729.2317985184952	0.07380114344653066	531779.0159705192	0.005446608774015396	730.9098497695015	1.7523874276437257	534229.2084900753	3.0708616965637927	1.173351	32.608017	0.0735704	0.0104248827	0.0673288329	0.019293906	0.0806858963	0.033960204	-0.0006753658	-0.0011274092	0.08931403730000001	-0.070971692	-0.1053327567	-0.0267600991	-0.0522369568	0.025110669199999998	0.12468880939999999	-0.0291081093	0.061770776	0.071343854	-0.0315215358	0.0008897383	0.0295478177	0.0053657002	0.0079402591	0.0491874049	-0.0028023753000000003	-0.0373568253	-0.0407553625	0.03027758	0.0406822429	-0.0938282363	-0.0789454329	-0.0825816671	0.0096535799	0.026289715699999997	0.068899973	0.01198365	-0.057268871900000004	-0.1320117561	-0.042075298600000005	-0.0863926839	-0.05651015490000001	0.0544928039	0.06871814679999999	0.0278163634	0.0097811255	0.0380715249	0.0842688766	0.1302256863	0.0444877188	-0.057397778899999995	-0.025215184900000003	-0.15846796189999998	-0.003574543	0.026778558100000002	0.0256233525	-0.09047289800000001	-0.0013506745	0.10092012619999999	0.0471815167	-0.0157525136	0.1263873208	0.016286300400000002	0.0333432011	0.028446030499999997	-0.0167553346	0.0219893297	-0.1611104663	0.0177583582	-0.023742172599999996	-0.08416618320000001	-0.0730834692	-0.0630169097	0.0123716382	0.0325538553	-0.011848527099999999	-0.0170420548	-0.09811987529999999	-0.0780572695	0.0782409305	-0.0753016511	0.0549019508	-0.0074730184999999985	0.023907529900000002	0.1282907635	-0.0896517473	-0.033156849599999996	0.0496559839	-0.0904959282	0.0773210297	0.0530555479	-0.0231841944	0.0229814827	-0.0509552789	0.0804056592	0.09362208890000001	-0.0154671169	-0.0428046178	0.0797691495	-0.1021843097	0.075076926	0.0191353777	-0.1067296537	-0.0750339165	0.010476849	-0.039445454500000005	0.0445127767	0.037418929100000005	-0.0031716458	-0.0993821098	0.0609240514	-0.0354738672	-0.101816096	-0.08189332889999999	0.018773	-0.02475740000000001	0.00035242552899999985	0.0006129288547600003	-0.0451196	-0.017445999999999996	0.0020357783041599995	0.00030436291599999983	-0.0202611	0.013960900000000002	0.00041051217321	0.00019490672881000004	0.00137379	-0.00012195999999999995	1.4874241599999987e-08	1.8872989641e-06	0.000976878	0.000127892	9.54290626884e-07	1.6356363663999997e-08	0.00114577	9.826999999999991e-05	9.656992899999983e-09	1.3127888929e-06	0.0	0.0	0.0	0.0
